track_name,bpm,onset_rate,onset_strength_mean,onset_strength_std,zcr_mean,zcr_std,spec_cent_mean,spec_cent_std,spec_contrast_mean,spec_contrast_std,spec_rolloff_mean,spec_rolloff_std,spec_bandwidth_mean,spec_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,tonnetz_mean_1,tonnetz_std_1,tonnetz_mean_2,tonnetz_std_2,tonnetz_mean_3,tonnetz_std_3,tonnetz_mean_4,tonnetz_std_4,tonnetz_mean_5,tonnetz_std_5,tonnetz_mean_6,tonnetz_std_6,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13
480.mp3,129.199,1455.200,0.537,0.204,0.008,0.003,333.326,129.087,18.588,5.009,505.100,317.917,620.124,188.828,0.001212,0.034004,0.157,0.081,0.505,0.197,0.061,0.198,0.295,0.246,0.025,0.077,0.134,0.122,0.917,1.000,0.315,0.452,0.150,0.244,0.215,0.487,0.489,0.248,0.298,0.092,178.653,26.131,81.652,9.263,15.570,11.434,5.943,13.285,18.056,7.282,18.872,6.569,9.683,7.016,4.299,5.275,5.112,7.061,6.707,8.590,6.692,7.972,5.458,5.471
1791.mp3,117.454,1776.271,0.842,0.882,0.036,0.030,1380.267,590.625,22.846,8.127,3025.993,1219.402,1781.866,365.435,0.000009,0.000112,0.144,0.225,0.044,0.211,-0.040,0.267,-0.087,0.176,0.017,0.104,0.017,0.096,0.649,0.482,0.478,0.346,0.288,0.311,0.344,0.558,0.338,0.970,1.000,0.858,162.546,16.545,-34.558,29.603,54.192,15.665,42.557,14.172,13.448,10.691,23.108,8.972,15.479,8.373,11.301,9.346,4.795,9.372,2.373,10.200,2.724,8.480,4.572,8.032
1736.mp3,123.047,1689.566,1.022,0.828,0.055,0.028,3132.525,1093.267,19.120,10.941,7247.717,2910.757,3532.613,831.409,0.000279,0.000371,-0.145,0.081,-0.196,0.134,-0.193,0.090,0.014,0.161,0.042,0.047,-0.008,0.075,0.340,1.000,0.425,0.232,0.195,0.245,0.432,0.202,0.351,0.240,0.178,0.265,118.764,21.825,-14.831,24.924,60.945,27.273,-8.325,10.038,30.021,19.885,-16.750,9.633,8.669,18.125,-10.830,8.243,2.501,6.399,3.006,7.371,-5.783,12.256,7.257,9.315
436.mp3,90.666,1957.124,1.219,1.469,0.063,0.044,2984.503,1081.124,20.268,12.297,6676.974,1306.383,3142.394,367.356,0.001263,0.032468,-0.141,0.094,-0.014,0.084,0.056,0.092,0.061,0.134,-0.036,0.057,-0.021,0.038,0.608,0.483,0.418,0.740,0.443,0.522,0.452,0.482,1.000,0.632,0.734,0.730,117.853,22.942,-21.113,24.887,86.947,13.777,-13.655,13.849,26.933,13.195,9.970,12.396,2.347,11.145,15.320,10.837,7.517,8.816,4.485,8.863,-2.983,9.237,7.977,8.767
314.mp3,147.656,1906.408,1.120,0.807,0.066,0.038,3051.713,1169.741,20.676,12.213,6913.024,2679.057,3506.802,749.136,0.001357,0.033066,0.175,0.088,-0.011,0.052,-0.081,0.105,-0.057,0.087,-0.011,0.035,0.023,0.028,0.438,0.549,1.000,0.544,0.462,0.279,0.370,0.453,0.378,0.980,0.538,0.407,148.054,27.160,-19.519,17.444,60.747,15.556,-31.009,12.743,37.660,14.532,-16.977,10.787,17.519,10.091,-8.624,8.173,6.814,7.342,-3.343,8.122,-3.550,7.463,-1.114,6.812
1691.mp3,117.454,1823.638,0.964,0.758,0.036,0.026,1366.369,634.977,21.513,8.741,2562.029,1280.815,1727.369,569.677,0.000028,0.000104,0.178,0.123,-0.038,0.173,0.077,0.183,0.059,0.156,0.013,0.055,0.036,0.075,0.937,0.397,0.382,0.414,0.834,0.377,0.516,0.793,0.455,0.908,0.583,1.000,196.073,23.130,-17.991,21.519,23.448,16.902,-0.036,17.564,-5.530,14.622,-5.180,9.714,-0.001,8.918,-4.501,7.420,-7.010,8.465,-1.196,7.918,-2.499,7.373,-1.346,9.422
464.mp3,139.675,1966.377,1.506,3.013,0.055,0.080,2500.659,2702.264,22.454,10.312,4574.985,4733.908,2534.686,1493.730,0.001554,0.035851,-0.067,0.080,-0.054,0.064,-0.053,0.132,0.054,0.120,0.010,0.043,0.025,0.046,0.558,1.000,0.632,0.695,0.532,0.453,0.682,0.603,0.861,0.691,0.352,0.289,146.805,58.351,32.573,36.091,43.000,30.373,-14.248,22.398,18.389,23.057,0.600,14.836,1.993,15.621,1.438,11.873,8.782,13.468,-2.120,11.045,12.505,12.121,-0.650,11.382
1878.mp3,117.454,2161.010,1.336,1.511,0.049,0.035,2419.880,943.706,18.990,10.571,5149.886,1990.642,2983.609,597.667,0.000360,0.000800,0.016,0.046,-0.044,0.045,-0.033,0.046,-0.009,0.068,-0.005,0.022,0.012,0.027,0.603,0.697,0.718,0.629,0.845,0.806,1.000,0.579,0.610,0.830,0.675,0.683,144.740,30.567,-20.019,25.425,45.951,16.085,-2.064,16.606,18.857,13.950,-5.109,11.580,4.389,9.550,2.368,7.920,7.012,8.684,3.774,8.075,6.563,8.178,1.108,7.390
1887.mp3,129.199,2079.873,1.122,1.303,0.044,0.026,2361.678,983.643,18.938,10.499,5057.947,2341.546,2922.030,856.751,0.000245,0.000308,0.071,0.064,-0.017,0.095,0.052,0.083,-0.038,0.071,0.008,0.036,-0.012,0.028,0.605,0.628,0.825,0.592,0.676,0.571,0.811,1.000,0.658,0.632,0.563,0.824,152.031,29.885,-29.737,28.665,51.089,17.120,5.090,19.945,26.300,15.172,-2.438,12.909,16.830,7.886,-5.333,8.806,4.804,8.876,-1.984,7.655,7.266,6.119,3.591,6.031
681.mp3,135.999,1877.989,1.187,1.301,0.052,0.024,2458.647,885.235,20.938,10.962,5465.204,2212.532,3134.068,699.301,0.001256,0.032308,0.078,0.095,0.018,0.075,-0.022,0.109,-0.037,0.118,-0.018,0.052,-0.003,0.046,0.557,0.505,0.877,0.455,0.408,0.459,0.625,0.845,0.942,1.000,0.733,0.568,138.401,23.330,-19.483,14.773,52.110,12.748,-5.322,14.600,30.778,11.063,0.925,12.617,18.239,11.988,2.528,12.159,3.732,11.432,-1.678,11.706,3.028,10.215,-2.839,9.288
1569.mp3,123.047,1679.956,1.196,1.011,0.071,0.046,3388.206,817.034,18.866,12.398,7351.006,1752.880,3581.632,533.288,0.000474,0.000487,0.037,0.054,0.010,0.090,0.053,0.038,0.091,0.072,0.011,0.031,-0.007,0.038,0.878,0.787,0.610,0.761,1.000,0.878,0.550,0.678,0.712,0.533,0.530,0.715,118.656,20.911,-46.546,15.176,51.125,15.713,-10.150,14.067,29.482,9.150,-17.183,15.450,12.569,19.309,-9.029,10.747,13.636,14.921,-3.229,9.140,3.559,10.845,-0.106,8.148
445.mp3,156.605,1966.076,0.523,1.441,0.018,0.005,491.766,168.126,22.459,5.921,681.330,380.018,594.035,201.168,0.001145,0.032852,0.116,0.328,0.291,0.361,-0.176,0.389,-0.059,0.394,0.021,0.200,0.008,0.189,0.637,0.595,0.781,0.459,0.406,1.000,0.706,0.928,0.427,0.942,0.873,0.281,148.205,51.130,62.442,24.274,9.236,32.003,-3.645,18.749,-5.622,10.413,-10.496,8.756,-16.347,8.040,-20.016,7.655,-21.030,7.904,-21.268,8.906,-21.763,8.161,-22.010,7.838
1149.mp3,166.709,1733.422,0.482,0.594,0.019,0.005,608.619,104.843,20.574,6.563,1017.983,293.623,795.487,158.241,0.000001,0.000010,0.176,0.250,0.276,0.143,-0.202,0.201,-0.131,0.305,-0.043,0.095,-0.016,0.078,0.553,0.321,1.000,0.430,0.539,0.983,0.419,0.361,0.222,0.860,0.806,0.327,220.071,41.961,40.407,28.887,-9.616,17.220,10.968,15.636,7.369,10.450,-5.846,6.365,-3.997,8.173,2.075,10.337,-2.333,8.069,-13.191,8.446,-14.806,9.504,-7.118,12.718
616.mp3,114.844,1839.713,1.189,1.132,0.021,0.026,1471.169,1096.132,21.017,8.135,2897.436,2577.757,2376.033,885.643,0.001252,0.032177,-0.145,0.126,-0.060,0.178,0.004,0.245,0.044,0.105,0.038,0.081,-0.030,0.068,0.310,0.755,0.461,0.652,0.404,0.373,0.451,0.747,1.000,0.543,0.417,0.360,144.911,39.352,12.567,26.944,55.719,19.389,19.581,18.048,24.438,12.254,2.859,15.596,11.907,10.338,2.668,10.192,-4.411,11.592,-3.392,8.820,-1.790,7.994,-4.674,9.630
2035.mp3,126.048,4217.535,0.946,0.937,0.039,0.031,1914.294,1048.806,20.730,10.706,3993.177,2191.857,2485.649,745.160,0.000530,0.020898,0.379,0.169,0.102,0.131,-0.186,0.188,-0.092,0.291,-0.059,0.117,0.027,0.096,0.331,0.267,0.946,0.526,0.493,0.422,0.204,0.263,0.268,1.000,0.488,0.253,159.515,30.755,-24.101,25.510,63.035,17.778,23.798,24.900,19.892,13.070,-11.273,11.075,11.259,9.772,-0.490,9.825,1.811,9.406,-2.848,8.023,2.415,7.007,0.106,6.693
945.mp3,123.047,197.333,0.831,0.272,0.015,0.003,730.025,143.403,19.953,6.662,1020.470,321.314,1336.967,159.045,0.001550,0.039284,-0.169,0.067,0.294,0.049,-0.016,0.100,-0.202,0.066,-0.010,0.035,0.016,0.040,0.502,0.216,0.618,0.895,0.199,0.627,0.210,0.097,0.089,0.287,1.000,0.270,226.817,10.920,8.460,8.552,26.140,6.314,22.553,5.544,-8.664,5.621,-1.318,5.050,-2.755,5.115,-8.535,4.751,2.156,4.624,3.948,4.657,-4.313,4.969,-12.726,4.991
22.mp3,97.509,1734.421,1.085,0.804,0.040,0.018,1717.439,577.048,19.421,9.907,3420.354,1592.090,2309.234,681.767,0.000877,0.028006,0.063,0.076,0.069,0.060,-0.012,0.081,-0.044,0.106,-0.018,0.034,0.005,0.031,0.519,0.483,1.000,0.603,0.489,0.482,0.439,0.691,0.621,0.862,0.491,0.326,185.265,26.516,-29.843,26.370,25.697,15.490,12.646,13.848,16.499,10.234,-6.683,11.122,8.290,8.412,3.717,8.370,0.964,7.353,3.464,7.241,-1.984,7.890,-1.593,6.865
1643.mp3,103.359,1974.485,1.044,0.964,0.040,0.025,2105.257,873.110,20.343,10.228,4544.389,2153.489,2888.395,665.963,0.000179,0.000345,0.156,0.138,0.027,0.105,-0.070,0.144,0.069,0.130,0.007,0.040,0.031,0.063,0.672,0.431,0.532,0.398,0.702,0.577,0.422,0.567,0.485,1.000,0.531,0.519,162.022,23.565,-12.609,16.707,51.009,15.360,-11.950,14.328,19.793,13.449,-8.724,14.012,14.003,9.743,-4.203,10.811,-1.363,11.213,2.098,9.818,0.331,7.690,-2.089,7.243
163.mp3,99.384,1920.079,0.807,0.744,0.017,0.009,719.546,280.087,21.422,6.639,1362.777,753.007,1106.552,299.603,0.001273,0.035410,0.164,0.192,-0.127,0.106,-0.035,0.166,0.095,0.226,-0.056,0.075,-0.051,0.065,0.441,0.365,0.939,0.489,0.947,0.532,0.343,0.297,0.964,1.000,0.441,0.691,184.055,23.998,22.293,35.850,22.755,16.661,24.640,14.508,3.809,13.472,11.271,10.178,9.632,8.349,-1.526,8.682,-2.730,8.946,2.157,9.919,8.929,11.085,8.585,11.220
217.mp3,92.285,2519.897,0.700,1.573,0.091,0.088,2708.781,2019.389,23.666,10.550,4825.601,3799.136,2579.828,1182.407,0.010592,0.054014,0.307,0.208,0.088,0.213,0.025,0.316,0.057,0.234,-0.003,0.116,0.009,0.136,0.720,0.391,0.735,0.700,1.000,0.680,0.353,0.749,0.439,0.909,0.533,0.709,109.403,98.971,-21.626,19.886,7.716,20.004,-9.771,13.238,0.888,11.407,-10.150,10.048,-7.892,11.083,-0.404,13.934,6.438,16.694,3.133,12.960,-1.686,9.366,-0.972,8.896
1130.mp3,123.047,1956.946,0.883,0.182,0.019,0.003,738.045,64.880,17.475,6.639,1375.836,151.769,1018.475,64.276,0.000003,0.000003,-0.161,0.097,0.199,0.128,0.016,0.063,0.265,0.111,-0.029,0.053,0.011,0.033,0.987,0.686,0.243,0.324,0.312,0.539,0.380,0.579,1.000,0.573,0.447,0.340,264.102,5.226,-3.556,7.697,-8.806,5.375,26.706,4.945,6.274,4.484,2.743,4.243,2.128,4.569,1.306,4.364,3.584,4.212,-0.966,4.070,-1.954,4.203,-0.463,4.368
1732.mp3,132.512,1823.157,1.065,0.745,0.035,0.047,1755.962,1160.033,22.297,9.033,3307.102,2061.487,2348.173,620.557,0.000119,0.000373,0.046,0.187,0.088,0.169,0.004,0.173,-0.045,0.249,-0.001,0.084,0.021,0.091,0.856,0.837,0.890,0.811,0.437,0.416,0.627,0.979,0.924,1.000,0.976,0.788,149.091,33.210,-1.738,32.570,32.856,20.584,4.913,22.689,10.996,15.064,-3.891,13.957,5.218,12.060,8.332,9.305,-10.006,14.636,-2.883,10.344,2.860,11.033,-12.121,9.501
1983.mp3,123.047,2010.466,0.802,0.205,0.023,0.007,812.336,141.848,17.707,6.631,1496.874,288.900,931.493,99.784,0.000003,0.000036,-0.042,0.058,0.106,0.090,-0.153,0.118,0.011,0.071,-0.035,0.047,0.013,0.031,0.605,0.585,0.394,0.414,0.416,1.000,0.827,0.527,0.449,0.667,0.607,0.432,242.948,8.585,3.971,17.968,-20.480,5.883,23.971,8.345,3.480,8.549,-8.969,5.443,2.575,5.276,0.780,6.200,-0.978,4.858,-0.075,5.127,-5.889,4.754,-6.260,4.526
1841.mp3,120.185,1752.188,1.035,0.457,0.053,0.023,2604.054,778.756,22.928,10.018,5978.347,2888.515,3346.425,554.822,0.000124,0.000112,-0.065,0.262,0.327,0.126,-0.004,0.208,-0.114,0.178,0.011,0.073,-0.016,0.081,0.681,0.346,0.652,0.607,0.282,0.854,0.402,0.697,0.332,0.424,1.000,0.434,131.216,16.940,-26.130,19.506,-0.938,38.369,-35.575,23.641,30.644,19.107,5.940,22.502,41.987,10.662,-9.846,16.244,7.624,18.780,18.572,10.861,-1.761,16.827,-4.053,12.821
1737.mp3,126.048,1884.297,0.875,0.526,0.047,0.024,1426.762,644.477,20.242,7.681,2507.229,1249.324,1457.880,550.216,0.000040,0.000124,0.118,0.118,0.086,0.124,0.059,0.133,-0.016,0.096,0.020,0.043,-0.014,0.046,0.763,0.633,0.702,0.701,0.590,0.590,0.427,1.000,0.862,0.851,0.856,0.918,201.929,30.527,-29.329,35.290,-8.323,22.341,10.161,17.148,-9.647,12.631,-17.818,10.002,-0.390,10.544,-1.233,7.679,-5.567,8.104,-1.320,8.406,-5.922,8.330,-9.212,10.662
721.mp3,123.047,1984.515,1.315,1.875,0.037,0.030,2034.851,1297.071,20.899,9.792,4464.212,3108.609,2711.165,1169.799,0.000173,0.000457,-0.034,0.105,0.045,0.119,-0.059,0.143,0.032,0.116,-0.006,0.045,0.020,0.055,0.923,1.000,0.745,0.930,0.808,0.999,0.778,0.561,0.455,0.528,0.527,0.527,155.782,40.011,-5.927,21.970,45.835,24.948,11.339,25.075,23.332,14.643,-8.114,13.249,3.831,13.895,-5.131,11.786,8.183,10.372,2.002,9.669,7.811,7.879,1.732,7.968
348.mp3,107.666,1991.090,1.115,1.057,0.073,0.054,3052.362,1308.739,21.564,11.678,6509.817,2346.255,3343.742,643.278,0.001248,0.032215,0.264,0.164,-0.139,0.137,-0.118,0.193,0.083,0.227,0.027,0.079,-0.002,0.074,0.306,0.414,0.560,0.358,1.000,0.497,0.271,0.205,0.318,0.870,0.487,0.492,141.844,29.406,-21.921,19.277,65.538,19.688,-28.725,20.321,31.959,11.683,-6.743,11.315,15.519,10.612,-6.167,9.705,6.957,8.501,-3.866,10.101,-0.178,8.132,-2.177,8.413
316.mp3,114.844,2052.130,1.112,1.128,0.053,0.037,2429.470,1307.195,21.344,10.279,5225.924,3437.608,3191.225,1169.700,0.001316,0.032770,0.120,0.124,0.054,0.121,-0.019,0.151,-0.069,0.135,-0.032,0.057,0.002,0.051,0.602,0.428,1.000,0.515,0.385,0.547,0.718,0.853,0.660,0.987,0.717,0.626,150.800,32.766,-1.023,20.161,27.365,25.917,-5.507,17.440,18.833,13.771,-11.741,21.948,18.322,14.920,-4.181,15.395,10.756,11.791,-1.669,11.966,12.334,13.053,-4.032,9.602
1331.mp3,126.048,1910.736,1.305,0.869,0.345,0.140,5262.730,1802.739,21.699,14.390,10804.296,2466.175,4441.790,554.822,0.000277,0.000420,-0.044,0.048,0.018,0.052,0.042,0.065,0.030,0.067,-0.003,0.028,-0.005,0.023,0.511,0.489,0.604,1.000,0.739,0.740,0.596,0.894,0.969,0.611,0.697,0.520,116.591,38.686,-34.497,11.904,18.145,12.849,-41.785,13.872,23.734,10.700,-37.723,9.100,14.246,9.015,-28.566,9.951,5.184,10.052,-5.757,8.998,5.441,10.645,-16.304,10.779
2054.mp3,178.206,3869.451,0.664,0.888,0.014,0.007,613.419,279.963,22.821,6.473,956.740,758.980,1078.310,449.320,0.000481,0.021329,0.242,0.185,-0.015,0.214,0.015,0.252,0.032,0.226,-0.026,0.100,0.027,0.117,0.791,0.331,0.579,0.436,0.660,0.392,0.230,0.330,0.290,1.000,0.684,0.979,170.278,31.950,32.800,25.776,29.275,11.789,42.961,10.691,13.713,15.255,7.101,12.867,9.439,10.225,-5.666,9.562,-8.279,8.634,-1.064,7.593,-3.373,8.040,-2.840,7.480
1821.mp3,109.957,1832.504,1.229,1.222,0.039,0.029,2490.244,1011.504,19.602,11.006,5736.593,2495.511,3288.634,713.487,0.000133,0.000214,0.052,0.058,0.046,0.062,0.015,0.080,0.020,0.084,0.002,0.028,0.018,0.034,0.921,0.754,0.997,1.000,0.889,0.704,0.653,0.887,0.814,0.940,0.700,0.633,143.920,21.716,-16.891,22.881,58.974,13.953,-9.924,16.022,31.543,11.371,-8.310,13.674,20.807,10.763,-4.915,12.192,11.259,7.910,8.335,9.680,3.420,7.240,5.753,6.236
592.mp3,129.199,2074.316,1.083,1.140,0.051,0.019,1737.993,571.257,21.481,10.734,3355.913,1243.139,1966.518,493.500,0.001294,0.035260,0.158,0.089,0.095,0.091,0.058,0.188,-0.102,0.076,-0.024,0.045,-0.019,0.060,0.600,0.395,0.853,1.000,0.388,0.565,0.680,0.845,0.808,0.462,0.744,0.561,180.334,25.720,-45.875,15.888,32.811,18.289,4.071,18.972,11.095,14.044,-0.092,12.104,-0.808,9.932,0.197,9.817,-0.561,11.662,4.232,11.304,-6.453,7.239,1.372,8.232
2053.mp3,120.185,11771.391,1.219,2.153,0.036,0.043,1994.214,1697.704,20.310,9.503,4081.123,3727.911,2636.557,1169.476,0.000519,0.014560,0.199,0.212,0.023,0.061,-0.223,0.248,0.023,0.051,0.008,0.031,0.091,0.110,0.528,0.449,0.404,0.342,0.435,0.474,0.393,0.409,0.383,1.000,0.714,0.494,127.871,34.445,23.070,40.916,42.954,22.783,11.992,19.673,26.449,15.898,8.950,11.680,11.161,10.667,5.015,10.771,9.749,9.083,0.422,7.172,6.217,7.385,5.568,7.045
492.mp3,139.675,1892.287,1.109,1.298,0.028,0.028,1433.896,909.784,20.641,9.780,2787.720,2323.047,2286.381,755.818,0.000820,0.027799,0.068,0.096,-0.051,0.106,-0.065,0.100,-0.047,0.067,-0.002,0.027,0.051,0.062,0.612,0.807,0.882,1.000,0.761,0.830,0.928,0.730,0.519,0.741,0.422,0.375,173.246,25.965,16.609,17.055,43.689,23.070,-16.019,16.093,6.251,13.595,6.168,11.206,10.229,9.215,-0.457,10.968,5.452,7.572,12.309,7.313,0.045,9.353,4.163,8.000
1041.mp3,135.999,1986.371,1.236,1.492,0.054,0.044,2913.786,1128.581,19.528,11.184,6685.637,2111.741,3480.882,587.204,0.000467,0.000924,0.041,0.072,-0.042,0.062,0.009,0.121,-0.015,0.138,0.003,0.039,-0.002,0.036,0.695,0.763,1.000,0.812,0.973,0.582,0.614,0.604,0.587,0.789,0.701,0.830,122.747,29.395,-16.792,21.941,64.673,18.185,-5.714,16.168,36.880,12.169,-3.600,12.113,9.788,10.839,-2.920,11.701,7.727,10.055,-1.129,9.067,6.010,8.377,2.082,8.399
1509.mp3,132.512,1810.225,1.188,1.090,0.061,0.034,2973.975,1044.998,20.016,11.158,6498.161,2558.641,3582.918,678.039,0.000401,0.000487,0.027,0.043,0.050,0.048,0.030,0.072,0.002,0.055,-0.007,0.027,-0.012,0.026,0.823,0.679,0.846,0.734,0.691,0.826,0.791,1.000,0.786,0.581,0.555,0.676,138.228,21.610,-18.636,14.472,53.631,14.971,-9.928,16.949,23.504,11.891,-15.655,11.459,20.773,10.976,-10.928,14.097,9.972,14.042,-8.155,12.572,9.741,10.941,-3.584,11.615
1899.mp3,101.333,2068.494,0.754,0.670,0.021,0.006,726.597,116.051,20.740,6.813,1217.948,253.990,750.892,159.596,0.000001,0.000005,0.190,0.176,0.160,0.167,0.000,0.270,0.122,0.247,-0.014,0.100,0.035,0.114,1.000,0.533,0.476,0.313,0.418,0.563,0.304,0.605,0.435,0.651,0.438,0.536,224.140,23.811,11.566,12.444,-41.232,12.789,2.026,11.029,-0.763,8.288,-30.811,8.331,-24.182,8.110,-10.911,5.937,-23.697,5.500,-27.472,6.023,-13.078,5.853,-13.971,6.450
1066.mp3,123.047,2054.271,1.435,2.151,0.059,0.070,3005.437,1846.598,18.150,10.744,6569.394,3829.889,3616.365,1034.622,0.000878,0.002160,-0.000,0.041,0.027,0.034,-0.023,0.056,0.001,0.062,-0.002,0.021,0.002,0.018,0.599,0.716,0.752,1.000,0.582,0.502,0.450,0.412,0.569,0.409,0.432,0.354,130.243,45.625,-1.390,30.167,39.721,20.819,-5.789,19.023,34.420,14.700,-4.852,15.132,19.360,12.530,-5.875,12.559,11.191,11.401,-5.057,12.154,3.242,8.918,-0.438,7.138
794.mp3,120.185,2073.337,0.658,0.352,0.032,0.006,933.865,156.294,20.838,6.223,1564.652,313.231,832.861,127.370,0.001546,0.039284,0.348,0.115,0.242,0.139,0.025,0.131,0.158,0.142,0.001,0.055,0.019,0.071,1.000,0.364,0.866,0.308,0.747,0.396,0.125,0.544,0.264,0.471,0.219,0.338,238.545,22.350,-11.897,16.975,-36.613,9.356,8.316,12.141,-12.677,9.892,-22.934,14.793,-11.705,6.828,-16.980,14.150,-15.295,14.132,-5.005,12.057,-7.761,15.030,-8.915,10.520
561.mp3,123.047,2073.967,1.203,0.756,0.040,0.021,1712.021,613.737,18.604,9.969,3433.033,1352.753,2245.950,444.026,0.001250,0.033333,0.022,0.033,0.032,0.046,-0.027,0.051,0.008,0.047,0.006,0.020,0.007,0.019,0.871,0.855,0.894,0.781,0.923,1.000,0.851,0.837,0.695,0.810,0.668,0.647,185.027,21.070,-34.361,15.358,37.795,14.804,-4.730,15.924,11.134,10.354,-2.828,10.601,4.996,8.819,-0.609,9.309,0.925,7.649,-0.635,8.393,-3.591,7.460,4.217,7.550
1293.mp3,117.454,2003.337,1.143,1.147,0.047,0.022,2360.951,926.908,19.854,10.491,4989.442,2418.266,3031.415,825.528,0.000265,0.000395,0.132,0.078,-0.043,0.091,0.008,0.113,0.084,0.126,0.042,0.042,-0.010,0.043,0.373,0.404,0.427,0.479,1.000,0.631,0.486,0.722,0.588,0.769,0.483,0.485,160.363,24.932,-27.226,13.403,32.342,15.468,-11.004,16.425,20.771,11.490,-5.150,12.202,13.986,9.612,-6.177,10.525,10.338,8.808,-2.287,8.406,8.609,6.801,0.653,6.325
1589.mp3,95.703,1762.656,1.481,1.732,0.041,0.027,2295.312,1161.399,19.912,10.341,5262.363,2916.638,2842.754,1046.682,0.000153,0.000289,0.028,0.030,0.109,0.085,0.052,0.041,0.096,0.126,-0.011,0.018,0.055,0.046,1.000,0.547,0.485,0.398,0.249,0.177,0.232,0.316,0.273,0.265,0.259,0.455,159.410,32.639,-20.529,26.611,45.433,24.850,-1.643,24.020,27.329,21.336,-10.518,16.781,11.745,17.096,9.000,14.136,2.662,11.871,0.089,10.211,4.801,9.713,11.231,9.907
330.mp3,120.185,1888.000,1.043,0.483,0.072,0.014,1831.299,169.035,18.916,9.785,3538.595,287.197,1563.342,115.349,0.001123,0.032505,-0.013,0.036,0.028,0.036,-0.051,0.042,-0.006,0.042,0.006,0.018,0.003,0.019,0.904,1.000,0.804,0.751,0.642,0.879,0.777,0.856,0.837,0.923,0.760,0.611,240.044,11.964,-93.917,7.957,35.011,7.037,21.676,7.020,-24.523,6.788,-0.052,6.620,9.195,5.853,6.581,5.806,-7.399,5.233,0.325,5.112,3.630,4.913,-4.498,5.260
1432.mp3,112.347,1991.535,0.886,0.892,0.018,0.013,1102.990,576.960,21.499,8.992,1967.327,1499.826,1940.495,642.621,0.000023,0.000072,0.221,0.154,-0.043,0.152,-0.018,0.202,0.030,0.240,0.023,0.096,-0.048,0.065,0.420,0.539,0.925,0.551,1.000,0.677,0.376,0.452,0.277,0.412,0.293,0.454,191.769,25.254,5.036,17.244,49.655,16.187,1.747,14.078,15.906,10.816,5.919,10.460,2.568,9.845,-12.585,8.780,-3.103,8.092,-3.353,7.724,-8.072,7.264,-0.044,7.259
1802.mp3,117.454,1697.561,1.078,0.690,0.087,0.049,3189.339,1153.898,19.777,10.861,6108.580,2182.919,3057.432,598.355,0.000645,0.000863,-0.073,0.095,0.062,0.122,0.022,0.143,0.062,0.100,-0.005,0.046,0.010,0.052,1.000,0.857,0.628,0.911,0.770,0.792,0.662,0.710,0.889,0.645,0.662,0.629,129.572,32.487,-55.432,34.509,41.196,22.257,-19.801,17.638,17.417,18.501,-18.948,13.667,13.380,17.076,-2.431,9.868,5.589,12.983,-1.526,9.574,2.900,9.460,-0.741,8.674
1525.mp3,147.656,1953.611,1.338,1.497,0.041,0.035,2785.683,1412.863,18.893,11.151,6501.855,3174.506,3489.501,985.557,0.000387,0.000672,0.037,0.060,-0.051,0.068,0.092,0.077,-0.066,0.095,0.021,0.036,0.018,0.030,0.424,0.365,0.511,0.621,0.720,0.562,0.655,1.000,0.717,0.380,0.352,0.352,126.255,30.086,-9.965,19.508,60.311,14.582,3.342,15.786,30.313,12.310,3.744,14.028,16.962,14.311,-1.075,11.532,8.876,9.337,-5.351,7.633,3.170,7.283,-4.823,7.735
1473.mp3,99.384,1872.361,1.223,1.242,0.051,0.042,2525.464,1133.601,19.074,10.870,5313.457,2440.664,3172.971,717.889,0.001530,0.011604,0.136,0.077,-0.057,0.078,-0.044,0.102,0.028,0.094,0.016,0.036,-0.000,0.038,0.579,0.634,0.659,0.500,0.850,0.640,0.564,0.665,0.581,1.000,0.744,0.727,155.993,30.873,-25.105,22.062,44.964,15.255,-10.560,16.237,27.680,10.907,-11.845,12.029,15.083,11.341,-7.100,9.564,11.582,9.434,-7.853,8.012,6.572,7.861,1.451,6.898
813.mp3,135.999,1919.505,1.147,1.072,0.038,0.027,2239.177,950.883,23.225,9.926,4823.809,2408.509,3017.878,733.598,0.001354,0.034487,0.265,0.128,-0.028,0.141,-0.144,0.147,-0.219,0.209,-0.055,0.081,0.031,0.094,0.233,0.380,1.000,0.445,0.350,0.268,0.626,0.315,0.206,0.711,0.346,0.169,149.435,24.642,-22.903,15.010,42.073,15.630,-9.365,15.727,22.073,11.158,-16.343,13.509,15.254,11.816,-9.057,10.618,-2.027,8.906,-6.387,8.661,-3.371,8.439,-7.389,7.135
